regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer
sampled,26,compressed,0.95,compressed@0.95,50,40.29734802246094,4.525726428655542,1024.1099853515625,34.31999969482422,0.44314011413672383,5,498,6.241187572479248,1.6516450946116383,50,Description of something,Type: Definition of something
sampled,27,full,,full,50,12.625615119934082,4.723704456151178,1115.669189453125,9.399999618530273,0.39415893864608254,4,6325,,,0,Other location,Type: Other location
sampled,27,compressed,0.25,compressed@0.25,50,14.229378700256348,4.450500322997404,990.34765625,13.0,0.4682764545399771,4,4743,2.8696556091308594,0.7230011054277213,50,Other location,Type: Other location
sampled,27,compressed,0.5,compressed@0.5,50,32.287498474121094,5.800062718545593,1682.036376953125,21.68000030517578,0.35619131801087506,3,3162,7.483389854431152,0.7472676158984195,50,Other location,Type: Planet
sampled,27,compressed,0.75,compressed@0.75,50,43.34747314453125,6.089724231107473,1854.237060546875,25.3799991607666,0.3060971833586775,4,1581,7.526418209075928,1.2489346656539988,50,Other location,Type: Other entity
sampled,27,compressed,0.95,compressed@0.95,50,62.26140594482422,5.395317477553452,1455.4725341796875,40.02000045776367,0.3401499408943527,64,316,20.475032806396484,1.640538223151504,50,Other location,"Type: Description of a planet's property

This question is asking for a specific characteristic of a planet, which is a type of scientific or factual information. The correct answer would be a planet's name, along with a description of its magnetic field strength. 

However, the question is not asking for a definition or a"
sampled,28,full,,full,50,19.147071838378906,3.702556984390146,685.4464111328125,15.139999389648438,0.4161951495165708,4,5332,,,0,Other entity,Type: Other location
sampled,28,compressed,0.25,compressed@0.25,50,23.49672508239746,5.313793270892391,1411.8199462890625,16.34000015258789,0.3690816555683386,4,3999,5.593610763549805,1.0423005232942055,50,Other entity,Type: Other location
sampled,28,compressed,0.5,compressed@0.5,50,39.80634689331055,6.698126778715823,2243.2451171875,24.119998931884766,0.3185637171555729,3,2666,9.078612327575684,1.351713153182408,50,Other entity,Type: Mountain
sampled,28,compressed,0.75,compressed@0.75,50,39.00261306762695,5.363729098654219,1438.4794921875,29.959999084472656,0.4056133637027758,5,1333,14.306058883666992,2.0893219266741183,50,Other entity,Type: Geographical feature
sampled,28,compressed,0.95,compressed@0.95,50,61.35773849487305,6.626463576542921,2195.5009765625,39.81999969482422,0.34367637184172795,22,266,28.992279052734375,3.041483310415999,50,Other entity,"Type: Geological feature

The question is asking about a specific geological feature, a fault line, near Kentucky."
sampled,29,full,,full,50,15.842992782592773,3.8657713631850856,747.2094116210938,12.519999504089355,0.4159797450926627,3,8036,,,0,Date,Type: Date
sampled,29,compressed,0.25,compressed@0.25,50,30.08219337463379,7.0191430488789015,2463.41845703125,20.0,0.3525476886255968,3,6027,4.453878879547119,1.3504863286885245,50,Date,Type: Date
sampled,29,compressed,0.5,compressed@0.5,50,20.27050018310547,6.311680021000748,1991.865234375,15.019999504089355,0.3924097235788477,3,4018,5.302424430847168,1.4950275655903473,50,Date,Type: Date
sampled,29,compressed,0.75,compressed@0.75,50,24.7670841217041,5.9417893634698755,1765.2430419921875,19.479999542236328,0.41425444341817796,3,2009,7.014888286590576,1.6562855612337997,50,Date,Type: Date
sampled,29,compressed,0.95,compressed@0.95,50,48.57820510864258,5.257889579672747,1382.2701416015625,33.05999755859375,0.36113363331559545,55,401,11.710511207580566,1.9220522021965871,50,Date,"Type: Historical event

This question is asking for a specific year in which a historical event occurred. The Titanic sank on April 15, 1912, after colliding with an iceberg in the North Atlantic Ocean. Therefore, the answer to the question is:

1912"
sampled,30,full,,full,50,6.943767547607422,3.249151594491149,527.8493041992188,7.399999618530273,0.5218304307855193,3,3371,,,0,Individual,Type: Individual
sampled,30,compressed,0.25,compressed@0.25,50,11.563333511352539,3.664054171099276,671.2646484375,10.519999504089355,0.4667829453134709,3,2528,2.2863941192626953,0.6288397371175166,50,Individual,Type: Individual
sampled,30,compressed,0.5,compressed@0.5,50,12.240863800048828,4.60783475325247,1061.6070556640625,9.739999771118164,0.4184820854920313,3,1685,3.048720598220825,0.7947405784122877,50,Individual,Type: Individual
sampled,30,compressed,0.75,compressed@0.75,50,13.365409851074219,4.462180212193783,995.5526123046875,11.119999885559082,0.4346947684514235,3,842,6.025901794433594,1.349060183574569,50,Individual,Type: Individual
sampled,30,compressed,0.95,compressed@0.95,50,31.850116729736328,5.0414456573889845,1270.8087158203125,23.420000076293945,0.3895947805674087,18,168,20.490692138671875,1.838800294604474,50,Individual,"Type: Person

The American Red Cross was founded by Clara Barton in 1881."
sampled,31,full,,full,50,29.529918670654297,9.247473261315763,4275.7880859375,15.4399995803833,0.2656208761968822,5,8559,,,0,Element and substance,Type: Element and substance
sampled,31,compressed,0.25,compressed@0.25,50,20.30234146118164,5.256707257533583,1381.6485595703125,16.079999923706055,0.41679693289594205,5,6419,8.915098190307617,1.6314684023753627,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.5,compressed@0.5,50,19.496992111206055,4.705992170062282,1107.318115234375,14.75999927520752,0.4002755797219907,5,4279,8.401381492614746,1.7433237081131925,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.75,compressed@0.75,50,35.409324645996094,6.659538506908718,2217.47265625,23.69999885559082,0.3550109902631908,5,2139,20.37660026550293,2.876554543205997,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.95,compressed@0.95,50,36.24617004394531,6.174123601459057,1905.9901123046875,24.260000228881836,0.3550092935032248,5,427,35.196659088134766,2.9019824388158026,50,Element and substance,Type: Definition of something
sampled,32,full,,full,50,16.07638931274414,4.931709668452336,1216.0880126953125,9.639999389648438,0.31476011593144837,5,3040,,,0,Temperature,Type: Number of something
sampled,32,compressed,0.25,compressed@0.25,50,33.09989547729492,6.219696457499956,1934.231201171875,18.239999771118164,0.28426585441721414,4,2280,6.153262138366699,0.670564844965579,50,Temperature,Type: Other number
sampled,32,compressed,0.5,compressed@0.5,50,54.1713752746582,6.844377468381437,2342.275146484375,27.85999870300293,0.2598202640572712,4,1520,6.282664775848389,0.7635273500551415,50,Temperature,Type: Other entity
sampled,32,compressed,0.75,compressed@0.75,50,36.04750061035156,4.829122570890855,1166.021240234375,17.3799991607666,0.2374870015795856,4,760,10.019731521606445,1.2474183545505217,50,Temperature,Type: Expression abbreviated
sampled,32,compressed,0.95,compressed@0.95,50,46.62279510498047,6.998761399905879,2449.133056640625,27.3799991607666,0.3071882959644247,3,152,30.55622673034668,1.4733847874651054,50,Temperature,Type: Reason
sampled,33,full,,full,50,7.7696428298950195,3.6299995830104788,658.8448486328125,6.980000019073486,0.4622901904275359,4,9619,,,0,Other location,Type: Other location
sampled,33,compressed,0.25,compressed@0.25,50,11.667353630065918,4.706617266546113,1107.6123046875,10.539999961853027,0.4642714416765632,4,7214,2.7404625415802,0.6659629286337589,50,Other location,Type: Other location
sampled,33,compressed,0.5,compressed@0.5,50,3.4052789211273193,1.483719993230039,110.07125091552734,7.419999599456787,0.7275243824463067,4,4809,2.917407989501953,0.8186842564402739,50,Other location,Type: Other location
sampled,33,compressed,0.75,compressed@0.75,50,8.740811347961426,2.7617284741695847,381.3572082519531,9.559999465942383,0.5305972619572291,4,2404,2.99747371673584,1.0787489348900268,50,Other location,Type: Other location
sampled,33,compressed,0.95,compressed@0.95,50,34.48523712158203,5.255658920020757,1381.0975341796875,24.600000381469727,0.3784464582445846,3,480,4.3894944190979,1.3896819682576265,50,Other location,Type: Location
sampled,34,full,,full,50,23.430463790893555,5.727094109021935,1639.9803466796875,13.920000076293945,0.31138622535345384,3,2491,,,0,City,Type: City
sampled,34,compressed,0.25,compressed@0.25,50,24.627426147460938,5.163327529014114,1332.99755859375,19.439998626708984,0.4155681516526054,3,1868,4.45618200302124,0.9188971369213137,50,City,Type: City
sampled,34,compressed,0.5,compressed@0.5,50,41.03150177001953,6.323017807915675,1999.0277099609375,25.81999969482422,0.33237034687608324,4,1245,6.036218166351318,1.1297784665787014,50,City,Type: Other location
sampled,34,compressed,0.75,compressed@0.75,50,25.667509078979492,4.603485114053536,1059.603759765625,22.020000457763672,0.4457648423977589,4,622,8.782857894897461,1.5317141456149557,50,City,Type: Other location
sampled,34,compressed,0.95,compressed@0.95,50,55.30363464355469,4.747155038234085,1126.7740478515625,41.41999816894531,0.3963394204103381,10,124,24.535125732421875,2.8749429979063823,50,City,"Type: City

Answer: Huntsville, Alabama"
sampled,35,full,,full,50,30.56012535095215,7.319263698880509,2678.5810546875,17.440000534057617,0.2968280389581449,3,4966,,,0,Date,Type: Date
sampled,35,compressed,0.25,compressed@0.25,50,20.834707260131836,4.148592128709525,860.5408325195312,19.439998626708984,0.4757434572178738,3,3724,7.372940540313721,1.0568287725281515,50,Date,Type: Date
sampled,35,compressed,0.5,compressed@0.5,50,52.79774475097656,6.338104014608785,2008.578125,36.68000030517578,0.3687167696646721,3,2483,8.738710403442383,1.3258725154576867,50,Date,Type: Date
sampled,35,compressed,0.75,compressed@0.75,50,39.0960693359375,6.035907164044917,1821.6087646484375,28.420000076293945,0.38537813087666933,3,1241,10.78149127960205,1.6080390199700048,50,Date,Type: Date
sampled,35,compressed,0.95,compressed@0.95,50,61.89004898071289,4.720799430777059,1114.29736328125,43.279998779296875,0.3711329676705932,33,248,16.380958557128906,2.206356022262195,50,Date,"Type: Historical Event

This question is asking for a specific date or time period when the first liver transplant occurred. It requires a factual answer based on historical records."
sampled,36,full,,full,50,19.20798683166504,7.190507862474841,2585.170166015625,13.719999313354492,0.3789293743068771,4,2600,,,0,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.25,compressed@0.25,50,28.978315353393555,5.950034877129923,1770.145751953125,21.439998626708984,0.3918570559516171,4,1950,5.368049621582031,0.764366766447824,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.5,compressed@0.5,50,27.627408981323242,5.270995036221814,1389.16943359375,22.139999389648438,0.4210751119742695,4,1300,6.99931526184082,1.0759332553625793,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.75,compressed@0.75,50,22.55034065246582,4.802235400701427,1153.0732421875,18.779998779296875,0.43504492852166854,4,650,8.438751220703125,1.3510033728771333,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.95,compressed@0.95,50,49.15152359008789,5.846916129264747,1709.3214111328125,34.439998626708984,0.3718611849876136,20,130,14.415331840515137,2.066701745176508,50,Musical instrument,"Type: Musical instrument

This question is asking for the name of the instrument that Glenn Miller played."
sampled,37,full,,full,50,5.788431167602539,2.2680922718687917,257.2121276855469,6.099999904632568,0.5180189715935802,3,6357,,,0,Individual,Type: Individual
sampled,37,compressed,0.25,compressed@0.25,50,10.770651817321777,3.136126481288761,491.76446533203125,10.880000114440918,0.503495361392637,3,4767,1.3668627738952637,0.38478525489266413,50,Individual,Type: Individual
sampled,37,compressed,0.5,compressed@0.5,50,4.865189075469971,2.032910529198608,206.63626098632812,6.179999828338623,0.579448581937123,3,3178,1.4557915925979614,0.5657157024349292,50,Individual,Type: Individual
sampled,37,compressed,0.75,compressed@0.75,50,15.17505168914795,5.532049289001093,1530.178466796875,9.65999984741211,0.33659453238372394,3,1589,2.269791841506958,0.720230170652592,50,Individual,Type: Individual
sampled,37,compressed,0.95,compressed@0.95,50,34.92853927612305,5.028651065938932,1264.3665771484375,22.959999084472656,0.34837719493888203,3,317,4.447627067565918,1.055652842360586,50,Individual,Type: Individual
sampled,38,full,,full,50,23.45849609375,4.211630276964462,886.8914794921875,13.199999809265137,0.2917574042662715,9,4295,,,0,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.25,compressed@0.25,50,3.610201835632324,1.644546652243788,135.2266845703125,11.519999504089355,0.8047510223679832,9,3221,5.030658721923828,0.7992552390023815,50,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.5,compressed@0.5,50,9.129940032958984,3.6113990874923565,652.1101684570312,13.539999961853027,0.6266388191435686,9,2147,6.275932312011719,0.9620526351645987,50,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.75,compressed@0.75,50,40.52054977416992,6.867476352002423,2358.111572265625,21.899999618530273,0.27734364019951735,4,1073,5.865899085998535,1.0899214172034197,50,Lasting time of somethin,Type: Other entity
sampled,38,compressed,0.95,compressed@0.95,50,85.58366394042969,7.099711151694835,2520.294921875,49.87999725341797,0.30443554595986017,4,214,26.698043823242188,2.506434225032459,50,Lasting time of somethin,Type: Other entity
sampled,39,full,,full,50,3.156912088394165,1.0868325827220175,59.06025314331055,6.679999828338623,0.7206688317276146,5,7360,,,0,Disease and medicine,Type: Disease and medicine
sampled,39,compressed,0.25,compressed@0.25,50,3.637895345687866,1.679595836888437,141.05210876464844,9.119999885559082,0.7584405265136089,5,5520,1.5626024007797241,0.48215627177312154,50,Disease and medicine,Type: Definition of something
sampled,39,compressed,0.5,compressed@0.5,50,11.317082405090332,3.836525540467084,735.9464111328125,14.639999389648438,0.585189265761854,5,3680,1.0431468486785889,0.5399360103134021,50,Disease and medicine,Type: Disease and medicine
